Country,Code,Year,Region,Sector,USDmillions
China,CHN,2017,All regions,Palm oil,224.51188200000001
China,CHN,2017,All regions,Pulp & paper,1295.432209
China,CHN,2017,All regions,Rubber,236.42285999999999
China,CHN,2017,All regions,Timber,91.859574
China,CHN,2017,All regions,Beef,87.21435500000001
China,CHN,2017,All regions,Soy,173.046684
China,CHN,2016,All regions,Palm oil,1269.239072
China,CHN,2016,All regions,Pulp & paper,1716.650659
China,CHN,2016,All regions,Rubber,732.1161989999999
China,CHN,2016,All regions,Timber,74.632025
China,CHN,2016,All regions,Beef,6.932842
China,CHN,2016,All regions,Soy,885.287105
China,CHN,2020,All regions,Palm oil,431.662771
China,CHN,2020,All regions,Pulp & paper,855.522688
China,CHN,2020,All regions,Rubber,2546.390197
China,CHN,2020,All regions,Timber,62.188939
China,CHN,2020,All regions,Beef,20.209207
China,CHN,2020,All regions,Soy,348.17431899999997
China,CHN,2021,All regions,Palm oil,367.37299
China,CHN,2021,All regions,Pulp & paper,79.612485
China,CHN,2021,All regions,Rubber,2057.424816
China,CHN,2021,All regions,Timber,17.131149
China,CHN,2021,All regions,Beef,6.197693
China,CHN,2021,All regions,Soy,158.827933
China,CHN,Total (2013-2021),All regions,Palm oil,4632.041957
China,CHN,Total (2013-2021),All regions,Pulp & paper,9850.483496
China,CHN,Total (2013-2021),All regions,Rubber,8662.348552
China,CHN,Total (2013-2021),All regions,Timber,1013.775241
China,CHN,Total (2013-2021),All regions,Beef,249.978359
China,CHN,Total (2013-2021),All regions,Soy,3393.4099330000004
Brazil,BRA,2019,All regions,Palm oil,7.610787
Brazil,BRA,2019,All regions,Pulp & paper,2547.23959
Brazil,BRA,2019,All regions,Rubber,19.196777
Brazil,BRA,2019,All regions,Timber,87.377454
Brazil,BRA,2019,All regions,Beef,9247.222543
Brazil,BRA,2019,All regions,Soy,6743.030231
Brazil,BRA,2018,All regions,Palm oil,20.281916
Brazil,BRA,2018,All regions,Pulp & paper,1329.385385
Brazil,BRA,2018,All regions,Rubber,26.783747
Brazil,BRA,2018,All regions,Timber,61.924715
Brazil,BRA,2018,All regions,Beef,9126.851183
Brazil,BRA,2018,All regions,Soy,6840.711321
Brazil,BRA,2014,All regions,Palm oil,21.376947
Brazil,BRA,2014,All regions,Pulp & paper,513.1132210000001
Brazil,BRA,2014,All regions,Rubber,90.177796
Brazil,BRA,2014,All regions,Timber,612.336378
Brazil,BRA,2014,All regions,Beef,12819.950679
Brazil,BRA,2014,All regions,Soy,7710.715317
Brazil,BRA,2015,All regions,Palm oil,18.336847
Brazil,BRA,2015,All regions,Pulp & paper,1291.631248
Brazil,BRA,2015,All regions,Rubber,26.858227
Brazil,BRA,2015,All regions,Timber,156.129133
Brazil,BRA,2015,All regions,Beef,6931.032669
Brazil,BRA,2015,All regions,Soy,5257.257054
Brazil,BRA,2013,All regions,Palm oil,32.858632
Brazil,BRA,2013,All regions,Pulp & paper,429.214449
Brazil,BRA,2013,All regions,Rubber,85.033826
Brazil,BRA,2013,All regions,Timber,647.734865
Brazil,BRA,2013,All regions,Beef,12069.596184
Brazil,BRA,2013,All regions,Soy,6803.869386
Brazil,BRA,2017,All regions,Palm oil,8.663893
Brazil,BRA,2017,All regions,Pulp & paper,990.512162
Brazil,BRA,2017,All regions,Rubber,26.283586
Brazil,BRA,2017,All regions,Timber,107.372364
Brazil,BRA,2017,All regions,Beef,10045.009952
Brazil,BRA,2017,All regions,Soy,7903.397509
Brazil,BRA,2016,All regions,Palm oil,10.871812
Brazil,BRA,2016,All regions,Pulp & paper,1401.261953
Brazil,BRA,2016,All regions,Rubber,37.982085
Brazil,BRA,2016,All regions,Timber,222.291934
Brazil,BRA,2016,All regions,Beef,9172.439144
Brazil,BRA,2016,All regions,Soy,6829.159299000001
Brazil,BRA,2020,All regions,Palm oil,3.194253
Brazil,BRA,2020,All regions,Pulp & paper,182.420422
Brazil,BRA,2020,All regions,Rubber,15.876317
Brazil,BRA,2020,All regions,Timber,29.649985
Brazil,BRA,2020,All regions,Beef,7973.601035
Brazil,BRA,2020,All regions,Soy,5754.626746
Brazil,BRA,2021,All regions,Palm oil,197.841631
Brazil,BRA,2021,All regions,Pulp & paper,3416.299313
Brazil,BRA,2021,All regions,Rubber,13.704479
Brazil,BRA,2021,All regions,Timber,107.457327
Brazil,BRA,2021,All regions,Beef,10284.283988
Brazil,BRA,2021,All regions,Soy,6744.043728
Brazil,BRA,Total (2013-2021),All regions,Palm oil,321.036718
Brazil,BRA,Total (2013-2021),All regions,Pulp & paper,12101.077743
Brazil,BRA,Total (2013-2021),All regions,Rubber,341.89684
Brazil,BRA,Total (2013-2021),All regions,Timber,2032.274155
Brazil,BRA,Total (2013-2021),All regions,Beef,87669.987377
Brazil,BRA,Total (2013-2021),All regions,Soy,60586.810591
Belgium,BEL,2019,All regions,Palm oil,1.307544
Belgium,BEL,2019,All regions,Pulp & paper,NA
Belgium,BEL,2019,All regions,Rubber,NA
Belgium,BEL,2019,All regions,Timber,NA
Belgium,BEL,2019,All regions,Beef,NA
Belgium,BEL,2019,All regions,Soy,1.939203
Belgium,BEL,2018,All regions,Palm oil,2.041546
Belgium,BEL,2018,All regions,Pulp & paper,NA
Belgium,BEL,2018,All regions,Rubber,NA
Belgium,BEL,2018,All regions,Timber,NA
Belgium,BEL,2018,All regions,Beef,NA
Belgium,BEL,2018,All regions,Soy,2.096459
Belgium,BEL,2014,All regions,Palm oil,16.776961
Belgium,BEL,2014,All regions,Pulp & paper,NA
Belgium,BEL,2014,All regions,Rubber,NA
Belgium,BEL,2014,All regions,Timber,NA
Belgium,BEL,2014,All regions,Beef,0.375
Belgium,BEL,2014,All regions,Soy,2.579136
Belgium,BEL,2015,All regions,Palm oil,4.939263
Belgium,BEL,2015,All regions,Pulp & paper,NA
Belgium,BEL,2015,All regions,Rubber,NA
Belgium,BEL,2015,All regions,Timber,0.675
Belgium,BEL,2015,All regions,Beef,NA
Belgium,BEL,2015,All regions,Soy,6.044506
Belgium,BEL,2013,All regions,Palm oil,16.412273
Belgium,BEL,2013,All regions,Pulp & paper,NA
Belgium,BEL,2013,All regions,Rubber,NA
Belgium,BEL,2013,All regions,Timber,NA
Belgium,BEL,2013,All regions,Beef,0.375
Belgium,BEL,2013,All regions,Soy,0.864837
Belgium,BEL,2017,All regions,Palm oil,44.456331000000006
Belgium,BEL,2017,All regions,Pulp & paper,NA
Belgium,BEL,2017,All regions,Rubber,1.001317
Belgium,BEL,2017,All regions,Timber,NA
Belgium,BEL,2017,All regions,Beef,NA
Belgium,BEL,2017,All regions,Soy,1.33211
Belgium,BEL,2016,All regions,Palm oil,0.59346
Belgium,BEL,2016,All regions,Pulp & paper,NA
Belgium,BEL,2016,All regions,Rubber,NA
Belgium,BEL,2016,All regions,Timber,NA
Belgium,BEL,2016,All regions,Beef,NA
Belgium,BEL,2016,All regions,Soy,2.432842
Belgium,BEL,2020,All regions,Palm oil,0.403884
Belgium,BEL,2020,All regions,Pulp & paper,NA
Belgium,BEL,2020,All regions,Rubber,NA
Belgium,BEL,2020,All regions,Timber,NA
Belgium,BEL,2020,All regions,Beef,NA
Belgium,BEL,2020,All regions,Soy,0.142426
Belgium,BEL,2021,All regions,Palm oil,334.430775
Belgium,BEL,2021,All regions,Pulp & paper,1.202256
Belgium,BEL,2021,All regions,Rubber,11.071956
Belgium,BEL,2021,All regions,Timber,0.06693199999999999
Belgium,BEL,2021,All regions,Beef,0.33593199999999995
Belgium,BEL,2021,All regions,Soy,1.4317879999999998
Belgium,BEL,Total (2013-2021),All regions,Palm oil,421.36203699999993
Belgium,BEL,Total (2013-2021),All regions,Pulp & paper,1.202256
Belgium,BEL,Total (2013-2021),All regions,Rubber,12.073273
Belgium,BEL,Total (2013-2021),All regions,Timber,0.741932
Belgium,BEL,Total (2013-2021),All regions,Beef,1.085932
Belgium,BEL,Total (2013-2021),All regions,Soy,18.863307
South Korea,KOR,2019,All regions,Palm oil,85.01812
South Korea,KOR,2019,All regions,Pulp & paper,45.440705
South Korea,KOR,2019,All regions,Rubber,44
South Korea,KOR,2019,All regions,Timber,4.583472
South Korea,KOR,2019,All regions,Beef,NA
South Korea,KOR,2019,All regions,Soy,0.47347
South Korea,KOR,2018,All regions,Palm oil,29.42893
South Korea,KOR,2018,All regions,Pulp & paper,85.034631
South Korea,KOR,2018,All regions,Rubber,9.7e-5
South Korea,KOR,2018,All regions,Timber,NA
South Korea,KOR,2018,All regions,Beef,NA
South Korea,KOR,2018,All regions,Soy,0.21689
South Korea,KOR,2014,All regions,Palm oil,17.266845
South Korea,KOR,2014,All regions,Pulp & paper,NA
South Korea,KOR,2014,All regions,Rubber,NA
South Korea,KOR,2014,All regions,Timber,NA
South Korea,KOR,2014,All regions,Beef,NA
South Korea,KOR,2014,All regions,Soy,NA
South Korea,KOR,2015,All regions,Palm oil,32.220726
South Korea,KOR,2015,All regions,Pulp & paper,42.622926
South Korea,KOR,2015,All regions,Rubber,3.002806
South Korea,KOR,2015,All regions,Timber,3.0028059999999996
South Korea,KOR,2015,All regions,Beef,NA
South Korea,KOR,2015,All regions,Soy,0.906258
South Korea,KOR,2013,All regions,Palm oil,19.018331
South Korea,KOR,2013,All regions,Pulp & paper,NA
South Korea,KOR,2013,All regions,Rubber,1.912349
South Korea,KOR,2013,All regions,Timber,1.912349
South Korea,KOR,2013,All regions,Beef,NA
South Korea,KOR,2013,All regions,Soy,1.43307
South Korea,KOR,2017,All regions,Palm oil,16.838399
South Korea,KOR,2017,All regions,Pulp & paper,40.669439
South Korea,KOR,2017,All regions,Rubber,NA
South Korea,KOR,2017,All regions,Timber,2.112462
South Korea,KOR,2017,All regions,Beef,NA
South Korea,KOR,2017,All regions,Soy,NA
South Korea,KOR,2016,All regions,Palm oil,17.880256
South Korea,KOR,2016,All regions,Pulp & paper,35.472957
South Korea,KOR,2016,All regions,Rubber,2.888414
South Korea,KOR,2016,All regions,Timber,2.888413
South Korea,KOR,2016,All regions,Beef,NA
South Korea,KOR,2016,All regions,Soy,1.037297
South Korea,KOR,2020,All regions,Palm oil,25.497109
South Korea,KOR,2020,All regions,Pulp & paper,173.49191
South Korea,KOR,2020,All regions,Rubber,0.367333
South Korea,KOR,2020,All regions,Timber,NA
South Korea,KOR,2020,All regions,Beef,NA
South Korea,KOR,2020,All regions,Soy,0.152601
South Korea,KOR,2021,All regions,Palm oil,130.43028400000003
South Korea,KOR,2021,All regions,Pulp & paper,114.841448
South Korea,KOR,2021,All regions,Rubber,30.115619999999996
South Korea,KOR,2021,All regions,Timber,4.166717
South Korea,KOR,2021,All regions,Beef,9.348197
South Korea,KOR,2021,All regions,Soy,5.153346
South Korea,KOR,Total (2013-2021),All regions,Palm oil,373.599
South Korea,KOR,Total (2013-2021),All regions,Pulp & paper,537.5740159999999
South Korea,KOR,Total (2013-2021),All regions,Rubber,82.286619
South Korea,KOR,Total (2013-2021),All regions,Timber,18.666219
South Korea,KOR,Total (2013-2021),All regions,Beef,9.348197
South Korea,KOR,Total (2013-2021),All regions,Soy,9.372932
Cyprus,CYP,2019,All regions,Palm oil,NA
Cyprus,CYP,2019,All regions,Pulp & paper,NA
Cyprus,CYP,2019,All regions,Rubber,NA
Cyprus,CYP,2019,All regions,Timber,NA
Cyprus,CYP,2019,All regions,Beef,NA
Cyprus,CYP,2019,All regions,Soy,NA
Cyprus,CYP,2018,All regions,Palm oil,NA
Cyprus,CYP,2018,All regions,Pulp & paper,NA
Cyprus,CYP,2018,All regions,Rubber,NA
Cyprus,CYP,2018,All regions,Timber,NA
Cyprus,CYP,2018,All regions,Beef,NA
Cyprus,CYP,2018,All regions,Soy,NA
Cyprus,CYP,2014,All regions,Palm oil,0.119638
Cyprus,CYP,2014,All regions,Pulp & paper,NA
Cyprus,CYP,2014,All regions,Rubber,NA
Cyprus,CYP,2014,All regions,Timber,NA
Cyprus,CYP,2014,All regions,Beef,NA
Cyprus,CYP,2014,All regions,Soy,0.072846
Cyprus,CYP,2015,All regions,Palm oil,NA
Cyprus,CYP,2015,All regions,Pulp & paper,NA
Cyprus,CYP,2015,All regions,Rubber,NA
Cyprus,CYP,2015,All regions,Timber,NA
Cyprus,CYP,2015,All regions,Beef,NA
Cyprus,CYP,2015,All regions,Soy,NA
Cyprus,CYP,2013,All regions,Palm oil,NA
Cyprus,CYP,2013,All regions,Pulp & paper,NA
Cyprus,CYP,2013,All regions,Rubber,NA
Cyprus,CYP,2013,All regions,Timber,NA
Cyprus,CYP,2013,All regions,Beef,NA
Cyprus,CYP,2013,All regions,Soy,NA
Cyprus,CYP,2017,All regions,Palm oil,NA
Cyprus,CYP,2017,All regions,Pulp & paper,NA
Cyprus,CYP,2017,All regions,Rubber,NA
Cyprus,CYP,2017,All regions,Timber,NA
Cyprus,CYP,2017,All regions,Beef,NA
Cyprus,CYP,2017,All regions,Soy,NA
Cyprus,CYP,2016,All regions,Palm oil,2.524839
Cyprus,CYP,2016,All regions,Pulp & paper,NA
Cyprus,CYP,2016,All regions,Rubber,2.738273
Cyprus,CYP,2016,All regions,Timber,2.738273
Cyprus,CYP,2016,All regions,Beef,NA
Cyprus,CYP,2016,All regions,Soy,0.916476
Cyprus,CYP,2020,All regions,Palm oil,NA
Cyprus,CYP,2020,All regions,Pulp & paper,NA
Cyprus,CYP,2020,All regions,Rubber,NA
Cyprus,CYP,2020,All regions,Timber,NA
Cyprus,CYP,2020,All regions,Beef,NA
Cyprus,CYP,2020,All regions,Soy,NA
Cyprus,CYP,2021,All regions,Palm oil,NA
Cyprus,CYP,2021,All regions,Pulp & paper,NA
Cyprus,CYP,2021,All regions,Rubber,NA
Cyprus,CYP,2021,All regions,Timber,NA
Cyprus,CYP,2021,All regions,Beef,NA
Cyprus,CYP,2021,All regions,Soy,8.93e-4
Cyprus,CYP,Total (2013-2021),All regions,Palm oil,2.6444769999999997
Cyprus,CYP,Total (2013-2021),All regions,Pulp & paper,NA
Cyprus,CYP,Total (2013-2021),All regions,Rubber,2.738273
Cyprus,CYP,Total (2013-2021),All regions,Timber,2.738273
Cyprus,CYP,Total (2013-2021),All regions,Beef,NA
Cyprus,CYP,Total (2013-2021),All regions,Soy,0.990215
Jordan,JOR,2019,All regions,Palm oil,NA
Jordan,JOR,2019,All regions,Pulp & paper,NA
Jordan,JOR,2019,All regions,Rubber,NA
Jordan,JOR,2019,All regions,Timber,NA
Jordan,JOR,2019,All regions,Beef,NA
Jordan,JOR,2019,All regions,Soy,NA
Jordan,JOR,2018,All regions,Palm oil,NA
Jordan,JOR,2018,All regions,Pulp & paper,NA
Jordan,JOR,2018,All regions,Rubber,NA
Jordan,JOR,2018,All regions,Timber,NA
Jordan,JOR,2018,All regions,Beef,NA
Jordan,JOR,2018,All regions,Soy,NA
Jordan,JOR,2014,All regions,Palm oil,0.733707
Jordan,JOR,2014,All regions,Pulp & paper,NA
Jordan,JOR,2014,All regions,Rubber,NA
Jordan,JOR,2014,All regions,Timber,NA
Jordan,JOR,2014,All regions,Beef,0.031176
Jordan,JOR,2014,All regions,Soy,0.070111
Jordan,JOR,2015,All regions,Palm oil,NA
Jordan,JOR,2015,All regions,Pulp & paper,NA
Jordan,JOR,2015,All regions,Rubber,NA
Jordan,JOR,2015,All regions,Timber,NA
Jordan,JOR,2015,All regions,Beef,NA
Jordan,JOR,2015,All regions,Soy,NA
Jordan,JOR,2013,All regions,Palm oil,0.508874
Jordan,JOR,2013,All regions,Pulp & paper,NA
Jordan,JOR,2013,All regions,Rubber,NA
Jordan,JOR,2013,All regions,Timber,NA
Jordan,JOR,2013,All regions,Beef,0.091417
Jordan,JOR,2013,All regions,Soy,0.184189
Jordan,JOR,2017,All regions,Palm oil,NA
Jordan,JOR,2017,All regions,Pulp & paper,NA
Jordan,JOR,2017,All regions,Rubber,NA
Jordan,JOR,2017,All regions,Timber,NA
Jordan,JOR,2017,All regions,Beef,NA
Jordan,JOR,2017,All regions,Soy,NA
Jordan,JOR,2016,All regions,Palm oil,NA
Jordan,JOR,2016,All regions,Pulp & paper,NA
Jordan,JOR,2016,All regions,Rubber,NA
Jordan,JOR,2016,All regions,Timber,NA
Jordan,JOR,2016,All regions,Beef,NA
Jordan,JOR,2016,All regions,Soy,NA
Jordan,JOR,2020,All regions,Palm oil,NA
Jordan,JOR,2020,All regions,Pulp & paper,NA
Jordan,JOR,2020,All regions,Rubber,NA
Jordan,JOR,2020,All regions,Timber,NA
Jordan,JOR,2020,All regions,Beef,NA
Jordan,JOR,2020,All regions,Soy,NA
Jordan,JOR,2021,All regions,Palm oil,0.012199
Jordan,JOR,2021,All regions,Pulp & paper,NA
Jordan,JOR,2021,All regions,Rubber,NA
Jordan,JOR,2021,All regions,Timber,NA
Jordan,JOR,2021,All regions,Beef,NA
Jordan,JOR,2021,All regions,Soy,0.007418
Jordan,JOR,Total (2013-2021),All regions,Palm oil,1.2547800000000002
Jordan,JOR,Total (2013-2021),All regions,Pulp & paper,NA
Jordan,JOR,Total (2013-2021),All regions,Rubber,NA
Jordan,JOR,Total (2013-2021),All regions,Timber,NA
Jordan,JOR,Total (2013-2021),All regions,Beef,0.122593
Jordan,JOR,Total (2013-2021),All regions,Soy,0.261718
South Africa,ZAF,2019,All regions,Palm oil,NA
South Africa,ZAF,2019,All regions,Pulp & paper,NA
South Africa,ZAF,2019,All regions,Rubber,NA
South Africa,ZAF,2019,All regions,Timber,NA
South Africa,ZAF,2019,All regions,Beef,NA
South Africa,ZAF,2019,All regions,Soy,0.69301
South Africa,ZAF,2018,All regions,Palm oil,NA
South Africa,ZAF,2018,All regions,Pulp & paper,NA
South Africa,ZAF,2018,All regions,Rubber,NA
South Africa,ZAF,2018,All regions,Timber,NA
South Africa,ZAF,2018,All regions,Beef,NA
South Africa,ZAF,2018,All regions,Soy,0.866262
South Africa,ZAF,2014,All regions,Palm oil,0.573707
South Africa,ZAF,2014,All regions,Pulp & paper,NA
South Africa,ZAF,2014,All regions,Rubber,NA
South Africa,ZAF,2014,All regions,Timber,NA
South Africa,ZAF,2014,All regions,Beef,0.031176
South Africa,ZAF,2014,All regions,Soy,0.070111
South Africa,ZAF,2015,All regions,Palm oil,NA
South Africa,ZAF,2015,All regions,Pulp & paper,NA
South Africa,ZAF,2015,All regions,Rubber,NA
South Africa,ZAF,2015,All regions,Timber,NA
South Africa,ZAF,2015,All regions,Beef,NA
South Africa,ZAF,2015,All regions,Soy,NA
South Africa,ZAF,2013,All regions,Palm oil,0.758965
South Africa,ZAF,2013,All regions,Pulp & paper,NA
South Africa,ZAF,2013,All regions,Rubber,NA
South Africa,ZAF,2013,All regions,Timber,NA
South Africa,ZAF,2013,All regions,Beef,0.091417
South Africa,ZAF,2013,All regions,Soy,0.184189
South Africa,ZAF,2017,All regions,Palm oil,NA
South Africa,ZAF,2017,All regions,Pulp & paper,NA
South Africa,ZAF,2017,All regions,Rubber,NA
South Africa,ZAF,2017,All regions,Timber,NA
South Africa,ZAF,2017,All regions,Beef,NA
South Africa,ZAF,2017,All regions,Soy,NA
South Africa,ZAF,2016,All regions,Palm oil,NA
South Africa,ZAF,2016,All regions,Pulp & paper,NA
South Africa,ZAF,2016,All regions,Rubber,NA
South Africa,ZAF,2016,All regions,Timber,NA
South Africa,ZAF,2016,All regions,Beef,NA
South Africa,ZAF,2016,All regions,Soy,NA
South Africa,ZAF,2020,All regions,Palm oil,0.403884
South Africa,ZAF,2020,All regions,Pulp & paper,NA
South Africa,ZAF,2020,All regions,Rubber,NA
South Africa,ZAF,2020,All regions,Timber,NA
South Africa,ZAF,2020,All regions,Beef,NA
South Africa,ZAF,2020,All regions,Soy,0.142426
South Africa,ZAF,2021,All regions,Palm oil,4.697076
South Africa,ZAF,2021,All regions,Pulp & paper,4.709655
South Africa,ZAF,2021,All regions,Rubber,0.341602
South Africa,ZAF,2021,All regions,Timber,0.22351
South Africa,ZAF,2021,All regions,Beef,0.271829
South Africa,ZAF,2021,All regions,Soy,0.654691
South Africa,ZAF,Total (2013-2021),All regions,Palm oil,6.433632
South Africa,ZAF,Total (2013-2021),All regions,Pulp & paper,4.709655
South Africa,ZAF,Total (2013-2021),All regions,Rubber,0.341602
South Africa,ZAF,Total (2013-2021),All regions,Timber,0.22351
South Africa,ZAF,Total (2013-2021),All regions,Beef,0.394422
South Africa,ZAF,Total (2013-2021),All regions,Soy,2.6106890000000003
Sweden,SWE,2019,All regions,Palm oil,NA
Sweden,SWE,2019,All regions,Pulp & paper,3.51396
Sweden,SWE,2019,All regions,Rubber,NA
Sweden,SWE,2019,All regions,Timber,1.019893
Sweden,SWE,2019,All regions,Beef,0.608973
Sweden,SWE,2019,All regions,Soy,0.175854
Sweden,SWE,2018,All regions,Palm oil,0.562074
Sweden,SWE,2018,All regions,Pulp & paper,3.478789
Sweden,SWE,2018,All regions,Rubber,0.051817
Sweden,SWE,2018,All regions,Timber,1.78867
Sweden,SWE,2018,All regions,Beef,1.43372
Sweden,SWE,2018,All regions,Soy,0.59692
Sweden,SWE,2014,All regions,Palm oil,2.803675
Sweden,SWE,2014,All regions,Pulp & paper,5.163181
Sweden,SWE,2014,All regions,Rubber,NA
Sweden,SWE,2014,All regions,Timber,19.886395
Sweden,SWE,2014,All regions,Beef,5.816208
Sweden,SWE,2014,All regions,Soy,2.198421
Sweden,SWE,2015,All regions,Palm oil,2.1173070000000003
Sweden,SWE,2015,All regions,Pulp & paper,4.484988
Sweden,SWE,2015,All regions,Rubber,NA
Sweden,SWE,2015,All regions,Timber,5.609929
Sweden,SWE,2015,All regions,Beef,1.864067
Sweden,SWE,2015,All regions,Soy,0.842894
Sweden,SWE,2013,All regions,Palm oil,2.087448
Sweden,SWE,2013,All regions,Pulp & paper,125.411187
Sweden,SWE,2013,All regions,Rubber,NA
Sweden,SWE,2013,All regions,Timber,18.637588
Sweden,SWE,2013,All regions,Beef,19.644852
Sweden,SWE,2013,All regions,Soy,2.268733
Sweden,SWE,2017,All regions,Palm oil,0.570214
Sweden,SWE,2017,All regions,Pulp & paper,5.679811
Sweden,SWE,2017,All regions,Rubber,NA
Sweden,SWE,2017,All regions,Timber,4.024813
Sweden,SWE,2017,All regions,Beef,1.67514
Sweden,SWE,2017,All regions,Soy,0.328637
Sweden,SWE,2016,All regions,Palm oil,NA
Sweden,SWE,2016,All regions,Pulp & paper,NA
Sweden,SWE,2016,All regions,Rubber,NA
Sweden,SWE,2016,All regions,Timber,2.423299
Sweden,SWE,2016,All regions,Beef,0.170373
Sweden,SWE,2016,All regions,Soy,0.398443
Sweden,SWE,2020,All regions,Palm oil,NA
Sweden,SWE,2020,All regions,Pulp & paper,NA
Sweden,SWE,2020,All regions,Rubber,NA
Sweden,SWE,2020,All regions,Timber,3.520329
Sweden,SWE,2020,All regions,Beef,0.720772
Sweden,SWE,2020,All regions,Soy,0.504219
Sweden,SWE,2021,All regions,Palm oil,48.114677
Sweden,SWE,2021,All regions,Pulp & paper,136.124612
Sweden,SWE,2021,All regions,Rubber,46.867596
Sweden,SWE,2021,All regions,Timber,13.505856
Sweden,SWE,2021,All regions,Beef,4.163629
Sweden,SWE,2021,All regions,Soy,3.4137120000000003
